,Maior65Anos,Conjuge,Dependentes,MesesDeContrato,TelefoneFixo,VariasLinhasTelefonicas,ServicoDeInternet,SegurancaOnline,BackupOnline,SeguroNoDispositivo,SuporteTecnico,TVaCabo,StreamingDeFilmes,TipoDeContrato,PagamentoOnline,FormaDePagamento,ContaMensal,Churn
6005,1,Nao,Nao,60,Sim,Sim,DSL,Sim,Sim,Nao,Nao,Nao,Sim,UmAno,Sim,ChequeDigital,71.75,Nao
6006,0,Sim,Sim,23,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Sim,Nao,Nao,Mensalmente,Sim,DebitoEmConta,30.35,Nao
6007,0,Nao,Sim,39,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Sim,Sim,Sim,UmAno,Nao,DebitoEmConta,54.85,Nao
6008,0,Sim,Sim,15,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Sim,ChequePapel,19.5,Nao
6009,1,Sim,Nao,53,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,103.85,Sim
6010,0,Sim,Sim,24,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,24.2,Nao
6011,0,Sim,Sim,37,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequeDigital,19.35,Nao
6012,0,Sim,Sim,5,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,83.6,Sim
6013,1,Sim,Nao,50,Sim,Sim,FibraOptica,Nao,Nao,Nao,Sim,Sim,Sim,UmAno,Sim,ChequeDigital,100.65,Nao
6014,0,Nao,Nao,54,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,UmAno,Sim,CartaoDeCredito,94.1,Nao
6015,0,Nao,Nao,3,Sim,Nao,FibraOptica,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,74.55,Nao
6016,0,Nao,Nao,68,Sim,Sim,FibraOptica,Nao,Sim,Sim,Sim,Sim,Sim,UmAno,Nao,ChequeDigital,108.45,Sim
6017,0,Nao,Nao,5,Sim,Nao,DSL,Nao,Nao,Sim,Sim,Nao,Nao,Mensalmente,Nao,ChequeDigital,56.15,Nao
6018,0,Nao,Nao,33,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,20.35,Nao
6019,0,Nao,Nao,41,Sim,Sim,DSL,Nao,Sim,Sim,Nao,Sim,Sim,UmAno,Sim,ChequeDigital,80.55,Nao
6020,0,Sim,Sim,34,Nao,SemServicoTelefonico,DSL,Sim,Nao,Sim,Sim,Sim,Sim,UmAno,Nao,ChequePapel,61.25,Nao
6021,0,Sim,Sim,13,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequePapel,20.45,Nao
6022,0,Nao,Nao,20,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,CartaoDeCredito,18.9,Nao
6023,1,Nao,Nao,51,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,CartaoDeCredito,19.6,Nao
6024,0,Sim,Nao,3,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Nao,Sim,Mensalmente,Sim,CartaoDeCredito,91.5,Sim
6025,0,Nao,Sim,41,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,DebitoEmConta,45.2,Nao
6026,0,Nao,Nao,13,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,CartaoDeCredito,19.45,Nao
6027,0,Sim,Sim,35,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,DebitoEmConta,25.45,Nao
6028,0,Sim,Nao,12,Sim,Nao,FibraOptica,Sim,Nao,Nao,Sim,Nao,Nao,Mensalmente,Nao,DebitoEmConta,80.85,Sim
6029,0,Nao,Nao,4,Sim,Nao,FibraOptica,Sim,Sim,Nao,Sim,Nao,Sim,Mensalmente,Sim,ChequePapel,94.9,Nao
6030,0,Nao,Nao,43,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,DebitoEmConta,49.05,Sim
6031,1,Sim,Sim,12,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Sim,Nao,Nao,Mensalmente,Sim,ChequePapel,29.3,Nao
6032,1,Sim,Nao,68,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,105.3,Sim
6033,1,Nao,Nao,25,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Nao,Mensalmente,Sim,ChequeDigital,88.95,Sim
6034,0,Nao,Nao,7,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequePapel,20.25,Nao
6035,1,Sim,Nao,66,Sim,Sim,FibraOptica,Nao,Sim,Sim,Sim,Sim,Sim,UmAno,Sim,ChequeDigital,110.85,Sim
6036,0,Sim,Nao,53,Sim,Nao,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,UmAno,Nao,ChequeDigital,110.5,Nao
6037,1,Nao,Nao,63,Sim,Sim,FibraOptica,Sim,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,DebitoEmConta,109.4,Nao
6038,0,Sim,Sim,70,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,DebitoEmConta,114.2,Sim
6039,1,Sim,Nao,27,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Nao,DebitoEmConta,36.5,Sim
6040,0,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequePapel,70.75,Sim
6041,0,Nao,Nao,5,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,19.95,Nao
6042,1,Sim,Nao,37,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequePapel,19.6,Nao
6043,0,Nao,Nao,3,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Nao,Sim,Nao,Mensalmente,Sim,ChequePapel,40.15,Sim
6044,0,Nao,Sim,12,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,76.6,Nao
6045,0,Sim,Sim,38,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,CartaoDeCredito,19.6,Nao
6046,0,Nao,Nao,9,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Nao,Sim,Mensalmente,Sim,CartaoDeCredito,85.3,Nao
6047,0,Sim,Nao,13,Sim,Sim,DSL,Sim,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,65.85,Nao
6048,1,Sim,Nao,29,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,94.45,Sim
6049,0,Sim,Sim,47,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,CartaoDeCredito,20.05,Nao
6050,0,Sim,Nao,61,Sim,Sim,FibraOptica,Sim,Nao,Sim,Sim,Sim,Nao,Mensalmente,Nao,DebitoEmConta,99.4,Nao
6051,0,Nao,Nao,16,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,20.0,Nao
6052,0,Sim,Sim,41,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Sim,Sim,DoisAnos,Nao,ChequeDigital,78.45,Nao
6053,0,Nao,Sim,43,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,ChequeDigital,25.1,Nao
6054,0,Sim,Sim,36,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Nao,Mensalmente,Sim,DebitoEmConta,97.35,Sim
6055,0,Nao,Nao,6,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,55.0,Nao
6056,0,Nao,Nao,58,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Nao,UmAno,Sim,CartaoDeCredito,71.1,Nao
6057,0,Nao,Nao,19,Sim,Nao,DSL,Nao,Nao,Nao,Sim,Sim,Nao,Mensalmente,Sim,CartaoDeCredito,61.55,Nao
6058,0,Sim,Nao,11,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,DebitoEmConta,45.9,Nao
6059,0,Nao,Nao,39,Nao,SemServicoTelefonico,DSL,Sim,Sim,Nao,Sim,Nao,Nao,UmAno,Sim,DebitoEmConta,40.3,Nao
6060,1,Nao,Nao,8,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Sim,Nao,Mensalmente,Sim,ChequeDigital,87.1,Nao
6061,0,Nao,Sim,26,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,49.5,Nao
6062,1,Nao,Nao,53,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,CartaoDeCredito,73.8,Nao
6063,0,Sim,Sim,70,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,ChequePapel,19.2,Nao
6064,0,Nao,Nao,1,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequePapel,45.3,Sim
6065,0,Nao,Nao,59,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,25.0,Nao
6066,0,Nao,Nao,2,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Nao,ChequeDigital,94.95,Sim
6067,0,Nao,Nao,7,Nao,SemServicoTelefonico,DSL,Sim,Nao,Sim,Nao,Nao,Nao,UmAno,Nao,ChequePapel,35.3,Nao
6068,0,Nao,Sim,12,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,44.55,Sim
6069,0,Sim,Sim,59,Sim,Nao,DSL,Nao,Sim,Sim,Sim,Sim,Sim,UmAno,Nao,CartaoDeCredito,76.75,Nao
6070,0,Sim,Sim,61,Sim,Sim,DSL,Nao,Nao,Sim,Sim,Sim,Sim,DoisAnos,Sim,DebitoEmConta,81.0,Nao
6071,0,Sim,Sim,72,Sim,Sim,FibraOptica,Sim,Nao,Sim,Nao,Sim,Sim,DoisAnos,Sim,DebitoEmConta,105.55,Nao
6072,0,Sim,Sim,13,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,18.8,Nao
6073,0,Sim,Sim,64,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequePapel,24.9,Nao
6074,0,Sim,Nao,1,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,23.45,Sim
6075,0,Nao,Nao,10,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Nao,Sim,UmAno,Nao,ChequePapel,64.9,Nao
6076,0,Sim,Sim,65,Sim,Nao,DSL,Sim,Sim,Sim,Nao,Nao,Nao,UmAno,Nao,DebitoEmConta,61.35,Nao
6077,0,Sim,Nao,62,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Nao,ChequePapel,113.95,Nao
6078,0,Sim,Nao,55,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,UmAno,Sim,ChequeDigital,90.15,Nao
6079,0,Sim,Nao,25,Sim,Sim,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,54.1,Nao
6080,0,Nao,Nao,1,Nao,SemServicoTelefonico,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequePapel,29.7,Sim
6081,0,Nao,Nao,1,Sim,Nao,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,CartaoDeCredito,49.8,Nao
6082,0,Sim,Nao,59,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Sim,Mensalmente,Nao,ChequeDigital,101.1,Sim
6083,1,Sim,Sim,64,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,DebitoEmConta,24.4,Nao
6084,0,Sim,Nao,36,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,DebitoEmConta,95.0,Nao
6085,0,Nao,Nao,3,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,50.65,Sim
6086,0,Sim,Nao,61,Sim,Sim,DSL,Sim,Nao,Sim,Nao,Nao,Sim,DoisAnos,Sim,ChequePapel,69.9,Nao
6087,0,Nao,Sim,26,Nao,SemServicoTelefonico,DSL,Nao,Sim,Nao,Nao,Sim,Nao,UmAno,Sim,DebitoEmConta,39.95,Nao
6088,0,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,55.4,Sim
6089,1,Sim,Nao,1,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Nao,Mensalmente,Sim,ChequeDigital,90.6,Sim
6090,0,Sim,Sim,68,Sim,Nao,FibraOptica,Sim,Sim,Sim,Nao,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,103.25,Nao
6091,1,Sim,Nao,2,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,ChequePapel,86.85,Sim
6092,0,Sim,Nao,72,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Nao,Nao,DoisAnos,Sim,DebitoEmConta,94.25,Nao
6093,0,Sim,Nao,71,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Sim,Nao,Sim,DoisAnos,Sim,ChequeDigital,47.05,Nao
6094,0,Nao,Nao,57,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,CartaoDeCredito,20.55,Nao
6095,0,Nao,Nao,4,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequePapel,19.65,Nao
6096,1,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,70.2,Nao
6097,0,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Sim,DoisAnos,Nao,CartaoDeCredito,81.0,Nao
6098,0,Sim,Sim,21,Sim,Sim,DSL,Sim,Nao,Nao,Nao,Sim,Sim,UmAno,Sim,DebitoEmConta,75.9,Nao
6099,0,Sim,Sim,71,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,DebitoEmConta,24.7,Nao
6100,1,Sim,Nao,29,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,DebitoEmConta,99.05,Sim
6101,1,Nao,Nao,69,Sim,Sim,FibraOptica,Sim,Nao,Sim,Sim,Sim,Sim,DoisAnos,Nao,CartaoDeCredito,110.25,Nao
6102,0,Sim,Nao,64,Sim,Sim,DSL,Sim,Nao,Sim,Sim,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,85.0,Nao
6103,0,Nao,Nao,16,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,CartaoDeCredito,19.75,Nao
6104,0,Nao,Nao,4,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequeDigital,23.9,Nao
6105,0,Nao,Nao,52,Sim,Sim,FibraOptica,Sim,Sim,Nao,Sim,Sim,Sim,UmAno,Sim,CartaoDeCredito,111.25,Sim
6106,0,Nao,Nao,2,Sim,Nao,DSL,Sim,Nao,Sim,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,55.1,Sim
6107,0,Nao,Nao,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,19.95,Nao
6108,0,Nao,Nao,18,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequePapel,25.15,Nao
6109,0,Nao,Nao,2,Sim,Sim,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequePapel,54.15,Nao
6110,0,Sim,Nao,19,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Sim,Mensalmente,Sim,ChequePapel,59.8,Nao
6111,0,Nao,Nao,40,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Nao,DebitoEmConta,83.85,Nao
6112,1,Sim,Sim,66,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,UmAno,Sim,ChequeDigital,104.9,Nao
6113,0,Nao,Nao,21,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequePapel,75.3,Nao
6114,0,Nao,Nao,8,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Sim,Nao,Mensalmente,Sim,ChequeDigital,66.65,Nao
6115,0,Sim,Sim,72,Sim,Nao,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,109.5,Nao
6116,0,Nao,Nao,48,Sim,Sim,DSL,Nao,Sim,Sim,Sim,Sim,Nao,UmAno,Sim,DebitoEmConta,73.85,Nao
6117,0,Nao,Nao,69,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,DebitoEmConta,19.3,Nao
6118,0,Nao,Nao,72,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,ChequeDigital,118.2,Nao
6119,0,Nao,Nao,14,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Nao,UmAno,Nao,CartaoDeCredito,51.45,Nao
6120,0,Nao,Nao,6,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Sim,Nao,Mensalmente,Nao,ChequeDigital,59.45,Nao
6121,0,Sim,Sim,8,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,DebitoEmConta,19.5,Nao
6122,0,Nao,Nao,17,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequePapel,19.55,Nao
6123,0,Nao,Nao,65,Sim,Sim,FibraOptica,Sim,Nao,Nao,Sim,Nao,Sim,UmAno,Nao,ChequeDigital,93.55,Nao
6124,0,Sim,Sim,57,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Nao,Nao,UmAno,Sim,ChequePapel,59.3,Nao
6125,0,Sim,Nao,13,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,CartaoDeCredito,102.25,Sim
6126,1,Nao,Nao,19,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,CartaoDeCredito,95.9,Sim
6127,0,Sim,Nao,56,Sim,Sim,FibraOptica,Sim,Sim,Sim,Nao,Sim,Sim,UmAno,Nao,DebitoEmConta,109.8,Nao
6128,0,Sim,Nao,14,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,78.1,Nao
6129,0,Sim,Nao,52,Nao,SemServicoTelefonico,DSL,Sim,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,39.9,Nao
6130,0,Nao,Nao,58,Sim,Nao,DSL,Sim,Sim,Sim,Sim,Nao,Nao,DoisAnos,Sim,CartaoDeCredito,64.9,Nao
6131,1,Nao,Nao,47,Sim,Sim,FibraOptica,Nao,Sim,Nao,Sim,Sim,Nao,Mensalmente,Sim,ChequeDigital,95.05,Sim
6132,0,Nao,Nao,67,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Sim,Sim,Sim,Mensalmente,Sim,CartaoDeCredito,53.4,Nao
6133,0,Nao,Nao,2,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,CartaoDeCredito,24.9,Nao
6134,1,Nao,Nao,6,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,CartaoDeCredito,44.7,Nao
6135,0,Sim,Sim,71,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,DebitoEmConta,114.0,Nao
6136,0,Sim,Sim,46,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,DebitoEmConta,20.25,Nao
6137,0,Nao,Nao,5,Sim,Nao,DSL,Sim,Nao,Nao,Sim,Nao,Nao,Mensalmente,Nao,CartaoDeCredito,53.85,Sim
6138,1,Sim,Nao,67,Sim,Sim,FibraOptica,Sim,Sim,Nao,Nao,Nao,Nao,Mensalmente,Nao,DebitoEmConta,83.85,Nao
6139,0,Nao,Sim,3,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,DebitoEmConta,20.2,Nao
6140,0,Nao,Nao,3,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,19.95,Nao
6141,1,Sim,Nao,52,Sim,Sim,FibraOptica,Sim,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,104.2,Sim
6142,0,Sim,Nao,42,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,50.25,Sim
6143,0,Sim,Sim,50,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Sim,ChequePapel,20.35,Nao
6144,1,Sim,Nao,23,Sim,Nao,FibraOptica,Sim,Sim,Nao,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,90.0,Nao
6145,0,Sim,Sim,67,Nao,SemServicoTelefonico,DSL,Sim,Sim,Sim,Sim,Sim,Nao,DoisAnos,Nao,CartaoDeCredito,54.2,Nao
6146,0,Nao,Nao,25,Sim,Nao,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,99.5,Sim
6147,1,Sim,Nao,39,Sim,Nao,FibraOptica,Sim,Sim,Nao,Nao,Sim,Sim,UmAno,Nao,ChequePapel,99.1,Nao
6148,0,Nao,Nao,69,Sim,Sim,DSL,Sim,Sim,Nao,Sim,Nao,Nao,DoisAnos,Sim,ChequePapel,66.9,Nao
6149,0,Nao,Nao,1,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Nao,UmAno,Nao,ChequePapel,25.85,Nao
6150,0,Nao,Nao,32,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Nao,ChequeDigital,91.05,Nao
6151,0,Nao,Nao,9,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,71.0,Sim
6152,0,Nao,Nao,16,Sim,Nao,FibraOptica,Nao,Sim,Sim,Nao,Nao,Sim,Mensalmente,Sim,CartaoDeCredito,93.2,Sim
6153,0,Sim,Sim,60,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,DebitoEmConta,20.95,Nao
6154,0,Sim,Sim,72,Sim,Sim,FibraOptica,Nao,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,DebitoEmConta,109.2,Nao
6155,0,Sim,Nao,5,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,19.35,Sim
6156,1,Nao,Nao,26,Sim,Nao,FibraOptica,Sim,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,CartaoDeCredito,85.8,Nao
6157,0,Nao,Nao,3,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,19.85,Sim
